fips,B19001_002E,B19001_003E,B19001_004E,B19001_005E,B19001_006E,B19001_007E,B19001_008E,B19001_009E,B19001_010E,B19001_011E,B19001_012E,B19001_013E,B19001_014E,B19001_015E,B19001_016E,B19001_017E
51033030600,80,62,63,88,5,98,38,25,74,104,166,187,84,31,43,31
51035080100,90,111,151,131,67,119,84,114,56,128,163,163,70,21,15,18
51035080200,372,133,197,116,227,259,73,33,84,108,174,151,84,16,24,19
51035080300,207,230,293,241,105,117,57,212,56,194,150,168,114,17,14,0
51035080400,70,227,168,204,172,143,160,103,126,137,269,216,100,34,45,0
51035080500,152,114,120,181,116,232,130,82,67,202,259,149,70,22,18,0
51035080601,62,46,42,102,89,79,10,56,35,66,32,88,43,103,16,0
51035080602,157,240,171,180,162,195,104,37,142,101,161,95,78,21,25,0
51036600100,66,52,50,36,54,57,87,106,89,68,160,171,36,26,58,45
51036600200,50,58,41,33,63,57,43,51,45,105,121,94,56,31,11,11
51036600300,104,72,38,19,35,65,28,48,61,39,58,98,79,26,40,9
51037930100,320,154,152,165,187,133,154,149,34,196,163,125,76,50,68,22
51037930200,178,74,88,44,56,83,84,35,54,129,74,104,12,1,10,0
51037930300,167,63,177,173,73,183,54,75,72,141,143,139,31,19,14,53
51041100106,15,33,23,54,31,21,10,15,30,56,140,171,148,109,100,105
51041100107,106,37,34,107,124,87,27,140,31,80,104,75,22,38,4,0
51041100205,230,51,153,176,170,243,70,234,287,254,304,324,110,133,48,25
51041100206,27,125,44,45,60,117,38,60,82,272,251,285,243,121,72,51
51041100208,23,18,26,19,26,43,47,37,17,46,114,119,87,121,88,191
51041100209,20,99,66,18,91,141,159,110,72,145,346,305,323,198,165,24
51041100210,21,0,0,38,160,9,34,19,49,41,26,74,31,28,0,0
51041100300,53,72,69,40,63,63,67,62,25,90,72,110,17,13,3,0
51041100403,57,90,139,50,47,129,58,10,28,170,130,322,238,210,211,238
51041100404,134,103,107,63,133,57,77,51,40,137,35,45,9,0,0,0
51041100405,75,70,94,0,96,70,35,48,59,91,43,52,15,38,0,0
51041100406,68,78,41,58,45,21,32,13,9,7,24,41,49,14,0,2
51041100407,35,59,79,73,25,107,101,93,66,91,133,109,8,38,6,10
51041100409,50,32,52,36,120,245,122,91,109,141,450,397,205,80,73,55
51041100410,44,47,82,110,86,122,37,91,60,36,46,129,70,73,10,0
51041100505,54,64,39,76,26,118,158,76,97,164,255,292,254,164,69,51
51041100506,212,189,26,57,173,174,71,111,102,126,251,321,246,164,45,49
51041100507,63,10,34,47,66,140,27,52,92,120,217,386,385,153,206,107
51041100508,96,12,95,12,172,142,88,78,28,97,210,262,232,126,53,42
51041100509,20,12,14,34,15,45,43,90,36,71,197,580,328,261,286,156
51041100510,4,96,7,19,62,26,107,72,60,112,145,432,75,45,78,0
51041100600,54,19,16,61,29,43,52,36,32,56,39,65,24,18,5,0
51041100701,91,52,65,107,34,45,161,28,169,249,279,164,125,124,62,62
51041100702,16,40,5,14,30,22,22,57,14,42,122,143,98,45,20,0
51041100703,110,49,117,50,127,199,122,85,59,119,282,435,363,107,170,251
51041100804,82,7,48,52,113,36,36,61,201,166,161,249,220,58,83,21
51041100805,93,9,54,51,150,109,155,106,76,185,368,263,158,70,55,14
51041100806,121,94,101,83,143,57,95,17,81,109,110,126,81,16,27,0
51041100807,23,20,30,10,28,18,7,47,81,41,85,103,88,0,41,6
51041100812,80,28,26,54,45,65,123,108,76,103,321,334,301,238,109,44
51041100814,34,8,80,78,59,49,53,75,85,167,157,146,75,15,24,13
51041100815,20,10,30,16,33,73,83,101,56,155,169,285,223,75,75,8
51041100816,15,67,20,48,39,30,63,86,83,95,390,377,172,91,38,0
51041100817,27,16,57,23,91,116,89,97,99,129,134,149,32,22,25,6
51041100818,10,44,13,21,7,29,53,38,9,244,92,381,147,99,89,41
51041100819,144,90,255,49,131,145,72,178,138,108,203,393,217,103,113,50
51041100820,25,22,36,0,64,54,56,50,11,43,163,155,100,75,45,11
51041100821,67,21,29,87,17,56,34,72,76,101,219,126,221,173,237,158
51041100822,61,16,24,27,35,54,20,18,42,115,163,225,260,210,321,164
51041100823,25,23,29,94,98,52,58,49,57,181,229,393,180,270,215,120
51041100902,29,17,55,37,53,49,31,53,81,120,174,237,189,145,116,97
51041100907,107,100,0,83,73,35,27,73,0,98,114,138,147,50,47,10
51041100910,22,31,53,85,63,62,132,70,56,171,335,394,229,92,50,79
51041100912,49,9,43,13,42,0,47,91,135,286,330,334,325,206,254,109
51041100915,26,21,96,53,72,127,61,42,56,205,234,242,231,46,88,9
51041100919,150,45,45,0,59,36,160,116,55,185,392,480,307,43,106,35
51041100920,28,43,10,21,33,42,48,36,31,38,30,18,33,38,0,4
51041100921,36,49,50,55,83,153,124,105,168,368,408,314,427,78,118,50
51041100922,51,23,46,87,101,34,103,146,69,155,269,447,103,85,74,15
51041100923,105,0,0,42,75,59,20,47,58,77,142,139,117,29,83,0
51041100924,19,37,0,33,8,83,0,11,38,95,60,214,188,133,156,477
51041100926,87,37,93,32,54,53,128,11,72,110,105,221,220,146,294,608
51041100927,43,11,27,53,68,91,67,148,111,296,384,316,396,348,124,209
51041100928,34,32,172,123,168,117,67,128,100,115,165,326,155,74,235,201
51041100929,56,58,44,37,67,35,50,90,71,165,203,306,272,215,346,267
51041100930,40,9,15,7,21,11,21,33,20,100,121,140,215,152,178,75
51041100931,42,16,0,0,17,95,63,60,55,90,230,464,431,110,241,204
51041100932,57,7,0,63,17,9,21,33,70,65,105,236,161,143,115,109
51041100933,40,16,0,75,18,88,83,117,35,69,110,184,106,57,23,14
51041100934,52,29,97,104,151,80,215,118,90,311,414,418,113,37,103,30
51041100935,12,8,41,33,14,8,33,0,8,30,86,68,127,127,258,488
51041100936,18,56,11,0,9,8,0,20,0,86,38,146,204,116,221,422
51041101003,17,0,11,0,18,35,20,29,32,89,135,160,250,221,145,263
51041101004,13,28,33,82,24,7,59,38,67,107,182,244,223,143,202,117
51041101007,29,17,42,28,74,15,15,114,129,156,206,278,421,307,263,187
51041101008,0,13,7,0,0,48,0,5,50,114,70,140,291,237,227,212
51041101009,24,48,58,44,6,87,6,59,28,44,142,335,207,256,313,77
51041101010,16,30,28,71,93,41,44,88,74,181,274,345,318,265,359,421
51041101011,11,8,34,23,0,37,32,23,0,68,150,281,136,169,52,33
51041101012,49,16,69,32,49,47,75,108,104,170,300,551,246,135,69,23
51041101013,0,27,0,0,6,18,30,33,13,35,54,168,358,67,208,39
51043010100,146,26,84,13,91,48,120,209,95,144,499,448,278,238,329,319
51043010200,25,66,42,40,72,46,40,21,5,19,162,144,194,188,74,88
51043010300,94,39,72,28,39,15,8,18,59,82,181,169,66,92,188,117
51045050100,69,172,136,107,155,144,38,166,117,227,297,266,190,24,14,0
51047930101,27,68,33,23,7,48,0,127,105,143,182,255,101,239,139,7
51047930102,110,37,126,65,86,74,180,33,74,130,299,525,401,211,329,182
51047930201,16,219,15,86,116,52,60,125,109,191,265,477,233,120,174,93
51047930202,50,54,51,33,70,74,65,69,54,313,337,412,192,118,118,102
51047930300,130,106,89,135,163,177,96,185,39,264,220,220,184,97,78,0
51047930400,54,136,67,132,102,36,46,118,43,183,229,166,113,106,32,64
51047930501,20,38,22,89,51,17,21,60,58,186,145,231,155,94,83,42
51047930502,110,105,94,102,52,167,234,159,100,139,196,227,215,117,48,23
51049930100,179,149,140,246,250,317,46,85,127,300,202,318,59,35,97,15
51049930200,170,84,69,87,159,31,81,135,57,77,132,208,119,41,0,34
51051040100,270,164,85,121,168,86,106,52,58,103,288,108,64,12,0,14
51051040200,64,119,110,79,70,104,88,71,40,50,129,152,53,13,11,0
51051040300,215,243,197,246,142,210,113,156,41,171,167,136,90,78,37,11
51051040400,179,97,89,118,105,80,38,50,70,153,73,99,80,9,0,7
51053840100,225,91,76,113,95,152,106,116,117,236,208,232,39,87,71,29
51053840200,80,65,105,74,62,45,70,60,54,163,144,252,212,75,72,29
51053840300,175,36,94,60,92,132,161,82,73,218,477,322,249,57,42,11
51053840400,3,12,14,7,9,23,0,17,13,23,28,11,18,4,10,0
51053840500,78,56,103,62,31,66,104,55,68,115,135,68,111,81,54,36
51053840600,129,147,125,117,142,185,132,148,188,372,279,392,163,146,16,0
51053980100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51057950600,94,137,31,40,170,45,47,54,44,171,112,244,107,54,27,33
51057950700,103,127,88,143,79,93,64,90,85,266,191,139,39,39,29,9
51057950800,127,18,96,57,70,204,100,70,49,67,125,140,102,41,17,9
51059415100,18,0,20,79,33,19,20,20,66,24,66,90,194,88,176,297
51059415200,104,7,49,0,47,17,56,61,46,172,220,285,292,85,188,161
51059415300,28,32,40,35,41,0,103,19,40,113,180,192,223,95,116,151
51059415401,90,9,54,69,136,48,76,258,64,186,296,268,203,75,66,171
51059415402,72,34,68,24,19,10,0,17,0,69,40,85,135,120,115,267
51059415500,273,42,24,40,61,77,78,31,31,128,61,194,250,104,347,458
51059415600,0,0,0,9,0,9,39,0,0,73,28,80,67,99,117,546
51059415700,0,0,10,18,0,0,9,18,18,50,45,172,138,115,237,413
51059415800,31,8,0,0,11,0,0,27,12,21,36,144,161,262,326,623
51059415900,0,16,0,0,6,0,0,33,0,44,150,133,80,84,211,398
51059416000,108,68,42,37,96,14,132,39,157,124,95,227,194,140,235,262
51059416100,24,35,30,25,0,0,34,0,10,74,62,123,159,111,219,511
51059416200,24,0,0,0,54,67,167,25,31,116,256,289,67,113,79,75
51059416300,24,0,45,12,0,10,16,41,8,10,12,75,46,48,90,250
51059420100,30,36,92,23,53,0,77,46,0,85,128,131,58,92,121,219
51059420201,0,11,23,49,19,20,20,0,9,55,162,161,131,195,228,203
51059420202,0,0,0,0,0,0,37,18,21,37,154,286,286,130,129,58
51059420203,0,11,10,9,8,6,4,0,13,35,24,123,161,121,103,280
51059420300,74,14,17,18,87,0,0,85,13,206,132,189,347,232,301,309
51059420400,15,20,18,37,45,73,58,85,89,186,308,311,215,172,129,65
51059420501,102,0,9,9,43,8,27,0,26,82,93,164,205,141,81,85
51059420502,58,0,22,10,39,9,6,8,6,51,97,291,135,41,96,67
51059420503,30,53,44,24,8,29,52,9,46,154,118,240,167,163,58,52
51059420600,20,5,53,74,58,8,72,49,75,147,142,281,257,143,156,179
51059420700,74,0,22,34,37,12,0,81,0,32,166,144,126,149,180,314
51059420800,53,29,27,47,9,10,9,10,64,76,100,133,89,166,194,150
51059421001,10,6,29,25,4,24,2,35,55,12,79,209,88,61,100,177
51059421002,76,0,8,27,9,96,52,99,18,171,275,259,346,148,207,181
51059421101,23,0,14,0,29,10,57,12,68,52,222,165,365,312,470,295
51059421102,65,25,22,62,45,23,19,11,54,16,26,265,198,153,264,238
51059421103,8,0,12,0,0,10,19,22,40,59,109,159,368,279,438,425
51059421200,13,0,0,0,0,0,5,0,4,32,93,69,67,115,151,136
51059421300,47,9,47,0,9,9,17,21,18,66,82,182,254,211,281,185
51059421400,173,140,154,164,220,265,134,151,88,327,193,162,105,112,88,117
51059421500,124,186,71,47,92,172,189,141,118,78,290,243,150,67,278,135
51059421600,12,81,39,118,95,95,124,85,229,127,215,258,234,99,12,10
51059421701,23,51,37,119,39,54,39,85,27,257,132,242,162,31,100,21
51059421702,39,13,10,17,26,0,26,11,11,85,138,252,222,162,39,92
51059421800,74,26,54,133,29,189,72,53,25,142,393,572,234,37,110,22
51059421900,33,14,32,7,36,38,5,16,58,75,106,165,127,12,41,7
51059422000,13,0,22,7,10,15,10,35,22,166,60,121,234,121,289,203
51059422101,61,82,29,90,30,65,104,222,101,206,181,384,393,109,205,180
51059422102,18,0,19,36,112,222,135,67,43,148,170,400,79,126,216,227
51059422201,5,6,0,11,0,27,25,31,25,81,15,81,110,74,175,359
51059422202,39,11,33,18,0,11,158,87,18,115,146,258,380,143,205,302
51059422301,17,0,0,17,0,16,72,56,74,103,62,162,96,140,254,163
51059422302,0,0,15,30,91,67,36,62,82,62,273,456,364,365,309,309
51059422401,13,12,13,12,0,22,14,65,15,110,66,247,208,76,132,72
51059422402,24,0,0,0,93,0,0,86,162,70,114,256,252,399,330,316
51059422403,38,0,0,5,32,0,14,7,24,27,94,107,139,68,194,206
51059430101,38,14,26,0,0,8,0,12,11,24,55,189,99,210,308,496
51059430102,11,0,18,16,0,0,60,13,18,66,128,201,213,62,84,113
51059430201,5,32,30,11,8,4,25,0,51,52,180,213,156,179,243,195
51059430202,60,12,9,28,33,0,46,0,47,4,47,151,299,237,262,320
51059430203,10,10,5,19,4,0,29,17,0,41,41,84,117,131,131,239
51059430400,54,0,71,0,32,156,48,38,46,22,321,286,315,332,366,233
51059430500,6,3,35,13,0,10,10,3,6,85,51,96,62,37,62,78
51059430600,27,119,49,21,21,138,18,20,30,155,174,438,218,214,118,51
51059430700,17,11,11,4,19,30,25,0,19,47,81,216,159,84,122,90
51059430801,11,0,8,26,16,9,24,41,54,80,145,174,200,176,318,277
51059430802,26,65,38,60,29,17,11,70,86,113,214,329,179,203,197,214
51059430901,40,0,0,0,19,14,22,0,81,66,218,310,144,83,165,272
51059430902,10,0,0,30,0,0,30,83,4,60,102,88,220,86,257,98
51059431001,44,18,18,21,8,68,9,14,30,126,184,179,123,220,362,201
51059431002,7,0,0,0,31,0,15,5,26,11,41,125,198,84,116,89
51059431300,0,0,0,0,10,12,23,18,0,43,119,230,263,207,247,233
51059431400,9,0,0,54,24,11,13,3,46,31,101,286,170,203,201,316
51059431500,54,0,45,48,11,0,30,52,20,80,123,267,280,199,401,397
51059431600,57,68,103,97,77,77,89,240,55,293,284,318,280,194,356,465
51059431801,30,0,9,31,0,11,23,13,53,128,287,213,190,68,127,166
51059431802,16,0,0,24,0,17,8,0,11,40,83,88,70,215,204,266
51059431900,0,0,11,0,10,9,24,9,0,0,57,61,82,149,245,415
51059432000,27,13,12,0,43,45,13,17,29,67,80,125,120,132,165,234
51059432100,55,26,57,9,31,33,17,54,42,132,143,134,158,97,189,236
51059432201,43,15,0,0,14,41,44,66,13,62,175,231,126,82,87,21
51059432202,38,18,58,30,11,32,8,12,67,120,68,348,207,125,244,178
51059432300,35,10,10,8,41,22,8,17,23,42,76,117,296,202,367,457
51059432401,9,0,14,0,19,0,0,11,8,9,43,89,116,140,315,379
51059432402,13,22,32,0,52,0,11,0,34,60,42,141,230,252,308,419
51059432500,9,18,0,21,22,9,4,21,10,0,85,222,280,215,402,562
51059432600,37,21,0,0,22,28,11,41,7,65,44,174,156,260,295,403
51059432701,0,0,0,15,16,14,0,14,6,40,54,61,146,143,189,367
51059432702,74,14,58,0,73,0,0,2,54,82,191,120,142,219,212,170
51059432800,58,0,18,30,5,0,7,6,20,12,41,151,70,75,155,119
51059440100,105,73,47,11,17,63,41,0,78,89,163,252,297,137,407,708
51059440201,9,32,52,0,55,6,71,10,10,78,59,124,131,103,219,53
51059440202,33,0,88,103,14,0,64,96,60,109,344,265,308,214,295,225
51059440300,12,0,7,0,10,9,6,0,12,55,16,54,95,120,157,381
51059440501,29,0,10,0,38,26,21,38,8,67,114,241,177,143,273,439
51059440502,46,0,0,15,18,21,20,14,7,26,34,139,26,74,126,194
51059440600,6,15,0,23,48,43,24,12,16,55,86,190,54,81,147,145
51059440701,0,46,0,6,6,5,16,23,24,5,24,49,106,125,240,329
51059440702,25,20,0,15,0,0,20,18,9,97,74,183,247,226,471,413
51059440800,25,80,76,15,22,26,0,38,14,13,99,216,226,329,372,512
51059450100,26,31,71,43,89,66,85,58,111,151,201,357,188,102,341,258
51059450200,55,19,52,26,56,79,39,35,33,75,169,162,118,19,210,109
51059450300,74,19,73,54,16,30,23,36,46,125,260,270,197,159,87,224
51059450400,11,0,5,17,49,21,8,29,5,45,69,121,115,60,134,267
51059450500,23,0,18,35,14,11,4,35,68,52,43,79,176,52,158,53
51059450601,14,23,11,0,33,9,26,32,29,95,80,155,127,182,205,329
51059450602,67,10,66,11,73,59,39,163,200,79,168,305,155,138,137,113
51059450701,14,4,5,34,15,23,0,38,39,24,36,129,188,148,97,151
51059450702,93,35,106,100,33,10,101,72,58,83,207,286,0,107,46,108
51059450800,10,30,0,26,37,32,51,72,44,50,169,148,91,109,225,95
51059450900,9,5,6,13,0,5,0,2,15,30,32,53,62,81,135,132
51059451000,14,18,11,3,24,13,1,18,10,32,60,143,122,66,157,170
51059451100,16,22,22,2,12,0,6,4,22,32,28,73,66,73,133,254
51059451200,5,0,0,21,5,0,0,11,0,17,33,65,29,58,95,310
51059451300,8,15,22,13,10,28,6,17,9,49,49,126,98,105,184,184
51059451400,141,112,80,158,130,52,34,56,73,113,78,134,42,66,16,23
51059451501,201,100,80,85,165,106,60,16,107,128,302,351,171,123,117,162
51059451502,42,10,88,44,88,121,56,34,100,105,158,235,244,69,202,180
51059451601,76,60,125,142,124,103,20,59,101,71,185,202,94,87,9,45
51059451602,36,0,45,23,19,13,35,45,43,109,107,57,163,102,56,147
51059451800,53,10,0,31,20,16,10,0,20,139,47,107,155,183,122,215
51059451900,34,60,18,17,45,27,92,14,60,100,124,385,353,109,181,339
51059452000,188,26,13,35,32,14,17,18,27,20,100,103,97,66,134,195
51059452101,12,52,0,38,44,78,7,31,72,91,149,234,203,220,159,216
51059452102,51,29,20,0,64,0,58,27,16,172,68,121,140,90,71,103
51059452200,43,70,81,48,119,63,80,307,83,163,204,345,171,32,207,113
51059452301,153,34,41,54,101,164,70,54,38,81,221,235,170,101,49,8
51059452302,61,22,0,9,14,99,73,120,107,136,150,397,273,25,95,0
51059452400,30,67,13,59,48,79,46,131,74,172,199,269,275,248,296,277
51059452501,60,7,31,20,13,42,28,20,0,87,110,221,142,145,148,244
51059452502,31,49,108,74,118,77,115,80,36,135,61,92,111,183,74,62
51059452600,74,34,94,41,95,38,16,180,77,160,182,262,247,249,312,243
51059452700,111,63,111,65,86,122,120,32,70,123,163,161,223,130,113,141
51059452801,248,34,59,47,119,14,63,100,75,107,212,438,475,111,224,125
51059452802,130,100,66,53,90,16,65,26,19,36,220,242,222,109,110,34
51059460100,8,0,8,9,15,0,6,0,21,15,52,141,113,66,290,674
51059460200,7,8,0,9,39,0,0,50,0,19,29,116,62,94,213,656
51059460300,11,10,0,0,5,9,4,5,0,19,43,140,56,104,128,430
51059460400,175,31,14,27,7,0,53,48,18,35,113,197,274,119,345,478
51059460501,23,11,0,10,0,7,13,0,0,18,33,81,32,152,141,346
51059460502,96,45,61,15,31,35,9,58,39,54,136,326,409,193,423,642
51059460600,20,0,13,0,27,25,34,0,18,72,52,153,116,142,204,460
51059460701,46,25,2,56,63,4,0,16,13,74,61,111,211,157,110,177
51059460702,0,11,13,50,14,42,23,32,13,43,71,177,165,191,290,348
51059460800,25,18,9,57,19,0,31,31,16,64,82,96,190,88,129,257
51059460900,6,0,6,5,11,11,39,37,5,12,42,77,72,69,155,288
51059461000,14,33,0,10,5,10,5,0,6,31,63,65,75,107,162,215
51059461100,56,24,33,114,13,94,54,53,52,74,205,236,179,246,411,762
51059461201,7,0,16,17,11,19,0,22,0,18,144,54,128,146,215,740
51059461202,114,20,46,83,12,46,26,32,0,112,98,173,262,317,496,355
51059461500,16,0,0,11,12,52,42,19,0,81,150,305,222,213,415,828
51059461601,12,9,47,9,40,43,26,8,98,183,56,384,295,315,364,557
51059461602,73,16,20,25,90,25,36,28,18,28,122,389,365,300,214,275
51059461700,18,22,21,49,41,152,19,25,97,126,132,438,345,276,275,322
51059461801,55,0,8,0,0,0,0,7,12,12,41,166,91,88,72,25
51059461802,14,0,14,9,28,27,16,36,94,137,300,466,235,352,269,300
51059461901,56,25,80,14,60,36,39,20,35,125,154,137,124,101,137,118
51059461902,34,23,40,9,8,25,85,10,17,59,61,116,19,24,30,53
51059470100,15,5,0,0,5,0,5,0,0,5,37,24,73,56,133,581
51059470300,7,33,0,0,0,42,0,0,11,33,5,47,96,74,101,730
51059470400,41,7,0,21,8,32,19,6,8,34,89,92,156,80,168,841
51059470500,9,29,0,58,43,25,59,35,5,39,164,115,200,183,325,851
51059470600,60,68,33,19,19,0,0,18,34,13,56,40,50,68,165,453
51059470700,0,90,0,8,21,19,21,44,19,62,34,155,221,152,313,725
51059470800,7,10,0,14,0,0,0,0,27,49,91,130,142,141,222,259
51059470900,70,0,45,18,11,39,45,25,35,107,145,197,292,179,470,987
51059471000,34,0,11,5,5,30,5,22,0,39,61,44,99,106,146,238
51059471100,37,17,71,45,60,28,0,34,90,50,269,442,270,266,374,326
51059471201,20,12,65,10,42,10,73,31,51,125,158,260,279,164,100,144
51059471202,18,48,18,25,58,66,49,6,72,147,341,351,412,229,220,226
51059471301,14,0,57,0,108,30,64,10,98,80,147,296,275,120,156,108
51059471303,87,10,45,40,14,24,98,37,71,101,154,259,222,147,222,226
51059471304,0,0,0,17,13,12,4,5,3,0,40,50,35,59,106,237
51059471401,6,12,45,0,26,44,47,41,9,157,115,167,138,114,222,202
51059471402,29,0,0,43,108,38,35,72,102,73,64,170,114,87,141,124
51059480100,22,0,27,0,0,0,9,26,19,40,41,66,111,96,95,907
51059480201,0,36,33,0,6,0,0,19,0,14,31,70,68,119,244,777
51059480202,53,63,0,69,23,72,17,30,43,85,301,184,341,198,120,214
51059480203,59,61,24,12,0,52,31,12,12,56,64,229,51,106,194,118
51059480300,33,0,19,45,0,0,20,0,14,65,135,86,163,85,311,1314
51059480401,44,0,0,0,15,0,0,7,19,0,109,46,129,84,200,777
51059480402,0,25,19,27,25,19,31,11,13,8,40,72,122,100,215,1223
51059480501,28,0,0,13,0,11,15,0,15,0,15,39,62,74,217,606
51059480502,79,18,131,19,19,0,15,0,23,45,107,182,202,155,345,549
51059480503,0,0,9,8,0,58,7,8,0,42,44,197,242,71,201,339
51059480504,7,11,0,17,9,25,10,23,4,35,33,15,105,111,128,344
51059480505,80,0,0,11,15,26,0,29,38,92,172,200,312,126,196,169
51059480801,0,0,0,0,94,28,49,67,17,125,163,282,203,132,232,177
51059480802,38,10,31,8,0,0,42,37,78,98,119,149,252,151,165,201
51059480901,38,0,46,50,13,16,19,93,64,152,189,293,383,128,155,365
51059480902,22,25,48,4,40,19,24,53,91,65,153,227,218,182,70,129
51059480903,0,12,14,17,62,22,40,100,15,26,199,392,130,131,114,87
51059481000,19,13,12,45,54,19,23,51,102,125,310,363,203,196,174,46
51059481101,0,0,0,0,17,9,11,21,0,101,200,253,253,133,72,51
51059481102,24,0,27,27,0,20,97,39,7,115,109,76,87,180,196,411
51059481103,6,7,19,82,11,37,15,70,15,58,64,122,237,118,246,121
51059481104,64,0,8,3,40,0,0,99,0,33,130,211,131,83,124,174
51059481105,0,0,0,17,0,11,6,0,34,7,45,116,119,119,263,880
51059481106,0,12,0,31,16,0,15,15,8,38,89,170,170,130,328,694
51059481201,0,7,0,5,0,6,0,11,0,31,0,3,62,66,85,127
51059481202,6,108,73,67,18,56,60,41,46,94,231,290,228,65,342,134
51059481400,291,49,73,59,29,15,29,38,34,53,214,238,291,312,370,518
51059481500,6,0,0,0,0,0,0,5,0,19,21,55,67,90,187,359
51059481600,11,0,0,0,8,0,31,0,7,36,18,50,32,107,275,557
51059481701,12,0,0,22,0,0,35,8,12,28,58,246,152,71,404,957
51059481702,28,10,65,113,25,37,28,15,62,67,197,354,281,204,225,217
51059481900,113,33,43,117,37,11,39,49,53,137,164,210,178,220,299,500
51059482001,25,39,32,0,10,26,16,0,0,73,76,101,177,139,259,758
51059482002,0,30,0,0,13,70,42,48,29,130,67,186,265,191,338,406
51059482100,24,23,28,25,80,47,19,95,47,113,230,293,102,99,216,136
51059482201,14,19,100,0,27,10,19,19,6,80,189,91,154,33,122,76
51059482202,127,35,15,46,25,44,94,154,56,117,261,260,248,124,201,222
51059482203,30,19,61,0,7,16,31,26,26,34,162,430,229,323,316,439
51059482301,0,0,51,13,26,40,13,110,56,38,199,342,185,318,359,359
51059482302,23,0,28,0,124,75,89,77,42,227,256,412,148,152,43,29
51059482303,48,13,55,11,20,0,38,19,14,177,84,234,215,312,192,314
51059482400,12,5,5,0,0,10,11,5,0,0,31,30,33,84,188,355
51059482501,37,15,16,18,75,118,49,37,46,217,295,333,543,420,332,396
51059482502,0,0,64,0,0,0,0,14,11,5,14,102,217,70,258,273
51059482503,6,8,56,0,0,12,0,17,9,29,11,8,95,85,477,668
51059482504,9,0,0,0,31,0,20,13,6,27,44,108,167,146,349,765
51059482601,80,0,21,19,0,22,0,99,42,34,45,121,288,215,464,768
51059482602,27,27,74,0,47,9,64,67,31,28,94,125,274,243,474,693
51059490101,85,26,82,72,11,87,33,0,25,55,83,242,157,275,369,281
51059490103,0,13,18,41,42,0,9,63,79,108,153,251,271,230,213,310
51059490501,44,0,0,19,0,54,45,61,22,115,166,164,176,61,154,91
51059490502,55,13,0,14,43,0,0,0,48,22,84,102,256,146,403,820
51059491000,8,0,0,7,0,22,0,0,0,7,27,31,70,11,94,288
51059491101,0,0,0,0,0,0,0,28,23,15,24,126,72,145,243,492
51059491102,0,0,0,0,0,14,0,4,45,15,147,251,158,111,182,223
51059491103,20,68,11,17,58,37,45,88,29,202,196,315,392,231,189,239
51059491201,15,77,62,0,76,57,56,60,42,198,364,312,327,198,314,99
51059491202,54,0,1,0,13,27,86,30,13,136,106,135,76,20,0,49
51059491301,35,0,52,67,31,60,37,21,79,205,172,177,275,110,326,397
51059491302,33,6,22,0,0,66,9,33,8,113,200,227,355,170,110,56
51059491303,8,0,5,0,44,68,88,150,39,130,114,449,180,41,106,125
51059491401,31,11,0,53,25,19,26,13,14,177,299,281,290,197,136,128
51059491402,19,4,21,31,20,18,61,43,43,91,113,263,287,162,112,120
51059491403,55,0,0,0,0,0,0,13,0,12,7,186,70,136,317,374
51059491404,0,0,12,46,0,10,0,13,47,20,95,198,235,188,226,220
51059491405,0,0,0,4,0,0,13,0,5,3,0,35,114,108,167,394
51059491501,0,0,0,66,98,21,23,12,32,158,225,330,418,125,524,388
51059491502,43,0,0,80,0,0,0,17,26,28,31,117,121,145,415,1042
51059491601,53,87,58,24,86,106,68,71,56,60,189,145,70,127,189,217
51059491602,12,7,11,33,38,0,17,17,95,85,127,330,236,107,194,285
51059491701,22,5,32,0,32,0,27,118,22,174,219,249,245,228,148,196
51059491702,156,122,43,27,63,211,165,26,88,275,206,543,573,255,307,273
51059491703,68,0,0,53,37,20,155,17,56,239,333,494,417,40,226,105
51059491704,148,0,0,15,67,151,15,24,36,192,168,417,165,125,256,285
51059491705,0,45,0,0,0,5,19,0,4,6,52,74,22,97,165,453
51059491801,0,0,50,21,0,0,52,36,65,207,64,218,77,64,95,62
51059491802,0,0,8,30,0,0,61,14,36,95,93,98,160,154,212,110
51059491803,72,66,44,50,59,28,123,49,159,124,297,371,395,215,304,291
51059492000,47,0,14,20,25,56,10,77,53,30,57,142,152,125,457,830
51059492100,44,0,13,0,0,14,16,13,0,58,22,195,199,84,257,1282
51059492201,34,7,5,0,11,0,23,0,4,35,55,53,138,50,137,404
51059492202,56,8,11,0,0,23,0,0,0,67,73,68,72,227,575,930
51059492203,19,0,50,8,0,44,22,0,0,0,48,105,130,69,261,524
51059492300,39,0,10,0,0,0,43,36,0,36,105,130,193,153,173,165
51059492400,13,0,22,62,8,63,13,10,40,120,259,361,297,190,199,178
51059492500,39,6,7,17,16,1,17,22,18,8,35,90,138,122,283,584
51059980100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51059980200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51059980300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51061930100,101,28,58,84,157,176,112,55,61,300,152,188,156,114,60,262
51061930203,32,16,25,62,15,36,12,41,9,83,42,96,319,70,113,110
51061930204,66,8,51,26,58,31,98,21,0,55,121,221,56,116,211,178
51061930205,56,0,0,3,16,12,8,45,8,54,91,102,31,86,46,49
